,action_object_ratio
16514,20.08235294117647
16515,21.752777777777776
16516,16.03448275862069
16517,13.957894736842105
16518,20.42520325203252
16519,12.66090909090909
16520,17.344444444444445
16521,16.894174757281554
16522,21.334615384615386
16523,15.25925925925926
16524,19.318
16525,9.255737704918033
16526,16.334615384615386
16527,22.06
16528,15.967256637168141
16529,16.96578947368421
16530,14.935897435897436
16531,17.954285714285714
16532,18.004761904761907
16533,20.505405405405405
16534,21.22142857142857
16535,16.503508771929823
16536,22.025925925925925
16537,16.632608695652173
16538,10.008
16539,15.713333333333333
16540,17.388
16541,22.054545454545455
16542,17.065
16543,11.812422360248448
16544,15.770731707317074
16545,23.644615384615385
16546,6.871848739495798
16547,14.477777777777778
16548,16.091176470588234
16549,15.96984126984127
16550,17.662857142857142
16551,6.717582417582418
16552,16.3125
16553,14.344897959183674
16554,20.183870967741935
16555,22.158333333333335
16556,9.990099009900991
16557,14.12763157894737
16558,15.0125
16559,16.229565217391304
16560,14.9
16561,14.894545454545455
16562,12.1875
16563,13.942574257425743
16564,12.172307692307692
16565,17.206060606060607
16566,19.396428571428572
16567,17.06206896551724
16568,19.834146341463416
16569,31.828
16570,18.653846153846153
16571,17.962162162162162
16572,12.879411764705882
16573,42.457142857142856
16574,25.576666666666668
16575,12.886029411764707
16576,13.57090909090909
16577,10.460330578512396
16578,40.303125
16579,21.792
16580,14.567441860465117
16581,18.174285714285713
16582,16.43798449612403
16583,28.235
16584,16.112820512820512
16585,21.18
16586,15.210526315789474
16587,18.314285714285713
16588,35.29375
16589,38.22142857142857
16590,52.90833333333333
16591,16.693103448275863
16592,13.74
16593,9.83819095477387
16594,19.8984126984127
16595,15.004545454545454
16596,18.579310344827586
16597,15.435955056179775
16598,43.62
16599,17.07560975609756
16600,15.33943661971831
16601,44.40769230769231
16602,16.985714285714284
16603,15.334375
16604,13.8359375
16605,16.765217391304347
16606,17.284931506849315
16607,16.16923076923077
16608,25.494444444444444
16609,15.79375
16610,23.498214285714287
16611,14.049579831932773
16612,19.31123595505618
16613,14.991428571428571
16614,13.626984126984127
16615,12.985
16616,10.095454545454546
16617,12.605357142857143
16618,12.545054945054945
16619,11.53859649122807
16620,19.0
16621,12.51455399061033
16622,9.157377049180328
16623,16.41287878787879
16624,14.293023255813953
16625,10.076923076923077
16626,22.05217391304348
16627,14.652631578947368
16628,16.961016949152544
16629,15.523728813559321
16630,18.028
16631,17.40105263157895
16632,11.296491228070176
16633,16.705263157894738
16634,13.786666666666667
16635,18.849367088607593
16636,11.40327868852459
16637,13.848214285714286
16638,17.588524590163935
16639,16.16923076923077
16640,14.267857142857142
16641,12.071505376344087
16642,19.295652173913044
16643,17.778082191780822
16644,25.16875
16645,18.973333333333333
16646,15.312222222222223
16647,17.78051948051948
16648,22.491139240506328
16649,11.291729323308271
16650,13.586046511627908
16651,31.08421052631579
16652,11.794444444444444
16653,15.227083333333333
16654,15.06326530612245
16655,6.689162561576355
16656,15.145454545454545
16657,15.178504672897196
16658,11.633333333333333
16659,15.219402985074627
16660,15.771428571428572
16661,15.971929824561403
16662,17.691891891891892
16663,13.686111111111112
16664,16.181538461538462
16665,13.426229508196721
16666,10.147738693467337
16667,18.266355140186917
16668,13.626368159203981
16669,18.123333333333335
16670,17.902173913043477
16671,21.89294117647059
16672,19.634285714285713
16673,18.47037037037037
16674,15.01590909090909
16675,19.246153846153845
16676,15.014285714285714
16677,15.9875
16678,15.125352112676056
16679,15.76086956521739
16680,28.792105263157893
16681,15.86
16682,14.014406779661018
16683,17.01081081081081
16684,15.804761904761905
16685,14.991509433962264
16686,14.87906976744186
16687,20.315625
16688,16.113492063492064
16689,20.626666666666665
16690,16.636666666666667
16691,13.318
16692,12.748760330578513
16693,14.97887323943662
16694,18.419444444444444
16695,18.02758620689655
16696,19.23409090909091
16697,17.162650602409638
16698,19.458333333333332
16699,8.968
16700,10.133668341708542
16701,13.095
16702,17.731617647058822
16703,15.744117647058824
16704,17.766666666666666
16705,13.88888888888889
16706,12.277631578947368
16707,9.785064935064936
16708,16.315384615384616
16709,17.393975903614457
16710,16.516393442622952
16711,18.273809523809526
16712,18.046666666666667
16713,14.306870229007634
16714,22.377570093457944
16715,18.211111111111112
16716,17.589655172413792
16717,13.289830508474576
16718,11.485714285714286
16719,19.21086956521739
16720,16.374
16721,13.427272727272728
16722,13.691011235955056
16723,17.3025
16724,20.96909090909091
16725,12.456451612903226
16726,10.829936305732485
16727,21.091428571428573
16728,17.50588235294118
16729,10.054166666666667
16730,17.91176470588235
16731,9.54
16732,18.65934065934066
16733,14.6
16734,14.711363636363636
16735,20.169117647058822
16736,18.325714285714287
16737,15.400980392156862
16738,18.367532467532467
16739,17.88
16740,13.090857142857143
16741,12.685416666666667
16742,20.585
16743,16.90375
16744,16.984375
16745,9.5625
16746,11.90316742081448
16747,10.188235294117646
16748,15.1
16749,18.976190476190474
16750,19.628125
16751,14.462745098039216
16752,6.937647058823529
16753,17.022556390977442
16754,10.845161290322581
16755,17.654444444444444
16756,15.4
16757,24.083050847457628
16758,11.610526315789473
16759,8.682894736842105
16760,8.6375
16761,11.858441558441559
16762,13.326153846153845
16763,15.192857142857143
16764,15.504794520547945
16765,16.520588235294117
16766,16.86279069767442
16767,17.383870967741935
16768,15.211320754716981
16769,16.56111111111111
16770,15.66
16771,19.848809523809525
16772,10.435416666666667
16773,16.485714285714284
16774,6.67192118226601
16775,18.86285714285714
16776,22.74
16777,20.81010101010101
16778,20.307692307692307
16779,17.080555555555556
16780,22.561290322580646
16781,13.72871287128713
16782,18.428125
16783,15.159433962264151
16784,13.726315789473684
16785,14.24736842105263
16786,17.98611111111111
16787,21.0
16788,15.56279069767442
16789,12.873170731707317
16790,19.095
16791,17.623404255319148
16792,13.355357142857143
16793,14.51590909090909
16794,12.270238095238096
16795,11.9671875
16796,12.305147058823529
16797,16.428682170542636
16798,4.784905660377358
16799,13.39107142857143
16800,14.320930232558139
16801,22.444444444444443
16802,15.758426966292134
16803,13.38901098901099
16804,10.195294117647059
16805,8.672727272727272
16806,14.74
16807,17.215555555555557
16808,20.13421052631579
16809,14.188111888111887
16810,18.55726495726496
16811,17.3125
16812,16.83076923076923
16813,11.036986301369863
16814,16.598529411764705
16815,18.604385964912282
16816,16.402439024390244
16817,13.237391304347826
16818,18.61810344827586
16819,10.242713567839196
16820,11.990825688073395
16821,11.230555555555556
16822,21.09846153846154
16823,13.469285714285714
16824,10.418181818181818
16825,14.080597014925374
16826,16.880487804878047
16827,15.559722222222222
16828,21.012727272727272
16829,20.41090909090909
16830,19.5625
16831,15.654205607476635
16832,17.430232558139537
16833,14.211650485436893
16834,14.71744966442953
16835,16.565
16836,18.80725806451613
16837,9.573737373737373
16838,16.73421052631579
16839,17.17027027027027
16840,16.19390243902439
16841,14.623684210526315
16842,16.12450980392157
16843,17.497014925373133
16844,16.2
16845,21.2
16846,19.133333333333333
16847,17.982857142857142
16848,22.833333333333332
16849,14.71214953271028
16850,20.269565217391303
16851,15.567549668874172
16852,17.73125
16853,16.291428571428572
16854,13.440178571428572
16855,16.147916666666667
16856,18.08888888888889
16857,4.316203703703704
16858,13.168345323741008
16859,16.025
16860,17.92972972972973
16861,25.315
16862,16.81764705882353
16863,13.035616438356165
16864,4.246296296296296
16865,17.161538461538463
16866,11.70958904109589
16867,35.6
16868,16.266666666666666
16869,16.37037037037037
16870,20.686324786324786
16871,14.591596638655462
16872,9.702083333333333
16873,15.794029850746268
16874,11.65952380952381
16875,14.651079136690647
16876,11.028494623655915
16877,18.26140350877193
16878,15.612820512820512
16879,15.741176470588234
16880,37.96666666666667
16881,26.958823529411763
16882,21.605797101449276
16883,13.71111111111111
16884,14.153
16885,202.975
16886,16.457894736842107
16887,17.605263157894736
16888,16.293877551020408
16889,19.26825396825397
16890,14.726190476190476
16891,22.558490566037737
16892,19.862025316455696
16893,14.680508474576271
16894,15.467521367521368
16895,14.571134020618556
16896,20.018072289156628
16897,14.109448818897638
16898,17.606896551724137
16899,20.508333333333333
16900,15.854054054054053
16901,14.422857142857143
16902,21.66923076923077
16903,16.983333333333334
16904,19.496875
16905,12.894366197183098
16906,17.594845360824742
16907,16.8140625
16908,18.279545454545456
16909,17.162650602409638
16910,16.8
16911,19.254285714285714
16912,18.165
16913,17.52872340425532
16914,15.54
16915,14.034905660377358
16916,13.078070175438597
16917,16.31
16918,17.125641025641027
16919,17.191666666666666
16920,19.076470588235296
16921,16.468
16922,28.484615384615385
16923,16.716
16924,14.221875
16925,14.345794392523365
16926,13.289855072463768
16927,13.65188679245283
16928,16.118
16929,16.7203125
16930,13.727868852459016
16931,10.447236180904522
16932,19.73939393939394
16933,20.42361111111111
16934,18.04375
16935,18.280898876404493
16936,10.016810344827586
16937,13.144615384615385
16938,10.634306569343066
16939,19.95
16940,12.675590551181102
16941,23.4
16942,11.791176470588235
16943,18.806521739130435
16944,19.713333333333335
16945,13.467857142857143
16946,20.158333333333335
16947,17.241304347826087
16948,22.788888888888888
16949,14.850769230769231
16950,13.149122807017545
16951,19.161363636363635
16952,13.213793103448277
16953,18.71078431372549
16954,10.834334763948497
16955,16.588059701492536
16956,10.320588235294117
16957,17.72586206896552
16958,14.923913043478262
16959,20.291208791208792
16960,17.05735294117647
16961,12.269642857142857
16962,22.181
16963,10.8873786407767
16964,19.03
16965,12.974647887323943
16966,15.446153846153846
16967,14.540131578947369
16968,12.602290076335878
16969,21.746666666666666
16970,24.392
16971,18.14423076923077
16972,15.045945945945945
16973,16.24390243902439
16974,13.196052631578947
16975,13.878846153846155
16976,16.45673076923077
16977,19.185
16978,19.7344262295082
16979,9.757534246575343
16980,18.456451612903226
16981,16.4027027027027
16982,18.24848484848485
16983,16.515
16984,13.425396825396826
16985,16.5225
16986,17.267567567567568
16987,14.06
16988,21.607407407407408
16989,16.554901960784314
16990,13.866666666666667
16991,13.766666666666667
16992,14.447457627118643
16993,18.07875
16994,9.6125
16995,15.936190476190475
16996,16.133088235294117
16997,18.1675
16998,11.042666666666667
16999,11.036666666666667
17000,17.656179775280897
17001,17.394690265486727
17002,16.70566037735849
17003,13.663235294117648
17004,17.370731707317074
17005,20.18421052631579
17006,6.861467889908257
17007,14.623170731707317
17008,16.092105263157894
17009,22.68421052631579
17010,21.086666666666666
17011,10.575757575757576
17012,15.661111111111111
17013,18.155882352941177
17014,18.655882352941177
17015,19.946875
17016,18.31692307692308
17017,15.089655172413794
17018,14.442424242424243
17019,15.734710743801653
17020,15.205660377358491
17021,17.50952380952381
17022,13.345762711864406
17023,11.472850678733032
17024,15.712605042016806
17025,13.654838709677419
17026,15.303225806451612
17027,15.138970588235294
17028,20.159223300970872
17029,23.166666666666668
17030,14.070491803278689
17031,17.629
17032,15.665
17033,16.083636363636362
17034,17.20769230769231
17035,13.318867924528302
17036,19.557731958762886
17037,16.194871794871794
17038,13.536734693877552
17039,16.068354430379745
17040,15.957142857142857
17041,19.57777777777778
17042,19.385714285714286
17043,11.080487804878048
17044,16.083636363636362
17045,13.3
17046,9.747169811320754
17047,16.734328358208955
17048,11.78170731707317
17049,17.967391304347824
17050,19.493548387096773
17051,16.122388059701493
17052,20.263636363636362
17053,13.859322033898305
17054,18.24375
17055,13.324657534246576
17056,21.79111111111111
17057,17.98452380952381
17058,13.958474576271186
17059,17.73611111111111
17060,12.817307692307692
17061,37.876
17062,28.664583333333333
17063,17.0188679245283
17064,15.333720930232559
17065,13.122285714285715
17066,16.511764705882353
17067,17.708510638297874
17068,17.542622950819673
17069,16.912068965517243
17070,19.88157894736842
17071,17.378947368421052
17072,20.322222222222223
17073,13.708333333333334
17074,18.03939393939394
17075,18.097872340425532
17076,15.717073170731707
17077,10.957954545454545
17078,13.638095238095238
17079,17.680555555555557
17080,18.217543859649123
17081,19.662790697674417
17082,16.5925
17083,20.316176470588236
17084,16.62
17085,20.997297297297298
17086,13.498591549295774
17087,17.875
17088,18.640298507462685
17089,13.332530120481927
17090,16.395
17091,12.13953488372093
17092,20.001470588235293
17093,18.25642857142857
17094,25.48
17095,19.421311475409837
17096,20.55
17097,9.087209302325581
17098,16.561363636363637
17099,13.611475409836066
17100,15.801111111111112
17101,10.773291925465838
17102,14.528571428571428
17103,18.276666666666667
17104,17.803125
17105,17.324347826086957
17106,13.282
17107,18.327956989247312
17108,19.71857142857143
17109,15.754444444444445
17110,19.774324324324326
17111,12.704761904761904
17112,17.086746987951805
17113,18.232835820895524
17114,10.655405405405405
17115,21.964102564102564
17116,17.892307692307693
17117,22.518840579710144
17118,15.771578947368422
17119,14.178846153846154
17120,19.248684210526317
17121,22.523611111111112
17122,13.08
17123,23.914285714285715
17124,11.648322147651006
17125,10.19621212121212
17126,13.99344262295082
17127,14.812380952380952
17128,14.456435643564356
17129,14.852542372881356
17130,13.016666666666667
17131,20.65
17132,21.295
17133,17.61111111111111
17134,16.438636363636363
17135,13.067924528301887
17136,14.090217391304348
17137,11.452970297029703
17138,17.048648648648648
17139,16.156944444444445
17140,20.75
17141,16.83783783783784
17142,18.793548387096774
17143,12.823387096774194
17144,13.625974025974026
17145,13.697872340425532
17146,13.430578512396695
17147,13.436842105263159
17148,21.10561797752809
17149,16.602564102564102
17150,15.75
17151,13.807142857142857
17152,16.592307692307692
17153,15.814893617021276
17154,10.605494505494505
17155,18.631914893617022
17156,2.7733870967741936
17157,18.575949367088608
17158,19.578823529411764
17159,23.53095238095238
17160,13.011214953271027
17161,13.821052631578947
17162,13.302272727272728
17163,19.885567010309277
17164,14.289473684210526
17165,18.564835164835166
17166,18.63720930232558
17167,15.947222222222223
17168,18.28125
17169,19.53235294117647
17170,16.12037037037037
17171,16.625641025641027
17172,13.356603773584906
17173,18.949494949494948
17174,18.095070422535212
17175,13.36
17176,21.156521739130437
17177,16.08512396694215
17178,17.03157894736842
17179,17.666666666666668
17180,15.511340206185567
17181,15.342222222222222
17182,18.87
17183,23.771428571428572
17184,17.63684210526316
17185,15.609302325581396
17186,17.11578947368421
17187,15.503875968992247
17188,15.138271604938272
17189,15.412244897959184
17190,19.35
17191,9.910849056603773
17192,17.49485294117647
17193,19.38252427184466
17194,17.24718309859155
17195,30.845833333333335
17196,13.173972602739726
17197,19.130769230769232
17198,14.8609375
17199,10.254679802955666
17200,16.686524822695034
17201,14.792156862745099
17202,14.245901639344263
17203,15.410112359550562
17204,10.480904522613065
17205,16.430337078651686
17206,19.123529411764707
17207,6.042857142857143
17208,22.161363636363635
17209,20.6
17210,15.656842105263157
17211,18.803174603174604
17212,10.77065868263473
17213,15.678504672897196
17214,17.84
17215,5.197014925373134
17216,13.346280991735537
17217,14.920754716981133
17218,17.758
17219,16.3
17220,21.470422535211267
17221,12.828448275862069
17222,15.63
17223,18.355555555555554
17224,24.234615384615385
17225,10.685294117647059
17226,18.416
17227,22.178571428571427
17228,9.647311827956988
17229,11.078235294117647
17230,14.034117647058823
17231,1.8512987012987012
17232,15.987692307692308
17233,15.282
17234,15.044318181818182
17235,13.189743589743589
17236,14.13030303030303
17237,19.606666666666666
17238,18.873584905660376
17239,17.67920792079208
17240,19.818181818181817
17241,14.764335664335665
17242,18.84494382022472
17243,11.310243902439025
17244,17.736363636363638
17245,13.5734375
17246,9.936
17247,19.410588235294117
17248,20.75
17249,16.634090909090908
17250,11.230357142857143
17251,21.616666666666667
17252,15.246511627906976
17253,10.644444444444444
17254,14.901923076923078
17255,13.216326530612244
17256,26.08301886792453
17257,16.149565217391306
17258,13.034328358208954
17259,14.686363636363636
17260,13.406060606060606
17261,13.918085106382978
17262,16.465656565656566
17263,20.62906976744186
17264,16.66578947368421
17265,18.139473684210525
17266,16.206666666666667
17267,11.059656652360514
17268,16.635
17269,17.46875
17270,16.926470588235293
17271,18.278
17272,16.7125
17273,18.510344827586206
17274,14.876190476190477
17275,20.704878048780486
17276,17.4
17277,17.63859649122807
17278,16.897
17279,15.715492957746479
17280,16.651851851851852
17281,15.18041237113402
17282,16.872413793103448
17283,13.835260115606937
17284,15.951063829787234
17285,14.734328358208955
17286,15.472941176470588
17287,19.41764705882353
17288,15.466666666666667
17289,13.137362637362637
17290,18.820833333333333
17291,13.515730337078653
17292,15.565909090909091
17293,14.08
17294,16.20793650793651
17295,14.64
17296,18.086324786324788
17297,12.743820224719101
17298,16.11357142857143
17299,22.6234375
17300,18.304545454545455
17301,12.338823529411764
17302,13.455434782608696
17303,17.170408163265307
17304,19.98392857142857
17305,17.53684210526316
17306,18.906060606060606
17307,19.514545454545456
17308,9.58655462184874
17309,17.025
17310,14.109708737864077
17311,7.73014705882353
17312,10.855913978494623
17313,21.066315789473684
17314,14.692805755395684
17315,16.554901960784314
17316,11.345588235294118
17317,20.63
17318,13.254285714285714
17319,17.010344827586206
17320,21.32450980392157
17321,14.369291338582677
17322,15.864285714285714
17323,13.873076923076923
17324,28.806818181818183
17325,11.346979865771813
17326,15.592452830188678
17327,18.449473684210528
17328,17.643010752688173
17329,18.645454545454545
17330,23.486538461538462
17331,14.801973684210527
17332,18.847457627118644
17333,16.152747252747254
17334,9.977124183006536
17335,12.432876712328767
17336,13.2275
17337,16.384
17338,9.276190476190477
17339,16.94864864864865
17340,22.011764705882353
17341,21.575862068965517
17342,19.5125
17343,17.377777777777776
17344,19.532954545454544
17345,21.12608695652174
17346,13.791489361702128
17347,21.067105263157895
17348,16.77857142857143
17349,17.707
17350,20.201538461538462
17351,15.918181818181818
17352,14.807317073170731
17353,13.141605839416059
17354,10.715189873417721
17355,14.404132231404958
17356,11.15621301775148
17357,14.208187134502923
17358,20.21923076923077
17359,17.932954545454546
17360,14.203007518796992
17361,13.04375
17362,15.464615384615385
17363,21.4125
17364,18.119101123595506
17365,16.20609756097561
17366,16.519354838709678
17367,15.597959183673469
17368,15.505785123966943
17369,16.137614678899084
17370,16.141176470588235
17371,18.058163265306124
17372,11.442926829268293
17373,19.03142857142857
17374,18.548076923076923
17375,15.43125
17376,15.316176470588236
17377,17.366666666666667
17378,14.592452830188678
17379,10.457847533632288
17380,13.414150943396226
17381,13.84
17382,19.087878787878786
17383,10.986868686868688
17384,15.410112359550562
17385,16.375
17386,13.184931506849315
17387,17.02888888888889
17388,11.820652173913043
17389,16.480392156862745
17390,13.760784313725491
17391,10.324719101123595
17392,17.804054054054053
17393,24.639622641509433
17394,12.066666666666666
17395,11.187283236994219
17396,17.326190476190476
17397,16.888636363636362
17398,18.033333333333335
17399,21.28076923076923
17400,11.297674418604652
17401,12.797101449275363
17402,20.194285714285716
17403,12.056692913385827
17404,16.53846153846154
17405,14.98267716535433
17406,19.363888888888887
17407,19.855
17408,13.610059171597634
17409,16.8078125
17410,14.026923076923078
17411,17.89217391304348
17412,14.12695652173913
17413,20.43064516129032
17414,11.372413793103448
17415,17.345454545454544
17416,15.560176991150442
17417,15.952941176470588
17418,25.936
17419,14.641489361702128
17420,17.71315789473684
17421,19.31505376344086
17422,17.27984496124031
17423,16.671951219512195
17424,15.342222222222222
17425,17.87543859649123
17426,16.530232558139534
17427,13.495
17428,15.559550561797753
17429,10.222
17430,9.904716981132076
17431,10.392964824120604
17432,18.733333333333334
17433,16.227480916030533
17434,18.72910447761194
17435,21.113186813186815
17436,17.808064516129033
17437,17.192105263157895
17438,11.665573770491804
17439,18.102857142857143
17440,18.606451612903225
17441,22.116176470588236
17442,11.657142857142857
17443,13.445
17444,14.786842105263158
17445,23.977941176470587
17446,17.460526315789473
17447,22.931707317073172
17448,10.819847328244276
17449,11.074675324675324
17450,15.317910447761195
17451,18.33409090909091
17452,13.519254658385092
17453,16.347272727272728
17454,17.886206896551723
17455,6.951063829787234
17456,19.486764705882354
17457,17.174698795180724
17458,17.397590361445783
17459,13.50952380952381
17460,19.225
17461,16.78301886792453
17462,17.771875
17463,14.534426229508197
17464,16.888349514563107
17465,28.885365853658538
17466,7.948275862068965
17467,18.497142857142858
17468,19.596153846153847
17469,13.713636363636363
17470,10.466367713004484
17471,14.688888888888888
17472,20.140495867768596
17473,19.73246753246753
17474,17.74705882352941
17475,18.482178217821783
17476,15.08051948051948
17477,20.098780487804877
17478,33.20377358490566
17479,13.093478260869565
17480,9.972448979591837
17481,19.923333333333332
17482,16.970547945205478
17483,15.652542372881356
17484,16.781927710843373
17485,19.723287671232878
17486,16.335164835164836
17487,13.4675
17488,11.983908045977012
17489,11.371497584541062
17490,19.830645161290324
17491,19.90097087378641
17492,20.591150442477876
17493,14.443617021276596
17494,15.924
17495,14.2
17496,16.83728813559322
17497,14.21344537815126
17498,8.72
17499,15.41470588235294
17500,14.601612903225806
17501,18.02340425531915
17502,10.88525641025641
17503,14.763414634146342
17504,8.11875
17505,16.252564102564104
17506,23.835714285714285
17507,17.66880733944954
17508,14.66875
17509,16.817857142857143
17510,13.119130434782608
17511,14.661224489795918
17512,20.69142857142857
17513,18.692241379310346
17514,20.0075
17515,14.931683168316832
17516,18.145
17517,16.58809523809524
17518,21.19
17519,17.658333333333335
17520,13.33611111111111
17521,15.669565217391304
17522,10.241708542713567
17523,17.91078431372549
17524,14.158252427184467
17525,27.46923076923077
17526,15.63125
17527,14.528971962616822
17528,16.1075
17529,18.72622950819672
17530,13.864545454545455
17531,17.69142857142857
17532,14.51061946902655
17533,13.676
17534,11.58095238095238
17535,16.98709677419355
17536,16.00281690140845
17537,17.91219512195122
17538,22.416
17539,16.397727272727273
17540,17.956923076923076
17541,30.341176470588234
17542,15.619402985074627
17543,9.533632286995516
17544,9.110196078431372
17545,17.28918918918919
17546,30.284
17547,21.1325
17548,8.857142857142858
17549,15.6
17550,15.238095238095237
17551,13.023893805309735
17552,13.933057851239669
17553,13.5125
17554,3.8610526315789473
17555,18.4375
17556,18.176923076923078
17557,15.997560975609757
17558,15.728571428571428
17559,14.156363636363636
17560,18.64666666666667
17561,18.53235294117647
17562,14.558510638297872
17563,15.280198019801981
17564,17.044736842105262
17565,13.588571428571429
17566,16.23673469387755
17567,10.605737704918033
17568,10.517587939698492
17569,17.97241379310345
17570,16.7
17571,20.606666666666666
17572,16.856944444444444
17573,11.891044776119402
17574,4.491666666666666
17575,18.981927710843372
17576,19.02888888888889
17577,20.35142857142857
17578,18.031395348837208
17579,13.622772277227723
17580,11.56236559139785
17581,22.752702702702702
17582,21.929032258064517
17583,10.787826086956521
17584,18.320588235294117
17585,21.132
17586,12.75
17587,15.642045454545455
17588,11.517297297297297
17589,15.575757575757576
17590,4.616402116402116
17591,15.23793103448276
17592,27.90625
17593,13.507874015748031
17594,18.55945945945946
17595,23.31851851851852
17596,16.877319587628865
17597,17.11025641025641
17598,12.802678571428572
17599,11.147142857142857
17600,16.56046511627907
17601,11.173282442748091
17602,11.661016949152541
17603,8.264214046822742
17604,16.18
17605,14.069767441860465
17606,17.362295081967215
17607,20.07
17608,23.436363636363637
17609,19.23421052631579
17610,19.50769230769231
17611,17.10327868852459
17612,16.8
17613,13.672413793103448
17614,19.19887640449438
17615,16.61639344262295
17616,12.773333333333333
17617,17.756521739130434
17618,18.8025641025641
17619,19.369230769230768
17620,19.856626506024096
17621,15.288659793814434
17622,12.015748031496063
17623,19.405882352941177
17624,17.66184210526316
17625,18.466666666666665
17626,13.139423076923077
17627,7.85233644859813
17628,19.83823529411765
17629,13.422857142857143
17630,11.54812030075188
17631,14.02
17632,16.64469696969697
17633,19.86144578313253
17634,17.8925
17635,16.749532710280373
17636,15.212173913043479
17637,13.42695652173913
17638,14.61111111111111
17639,18.411290322580644
17640,22.46875
17641,23.265079365079366
17642,19.31578947368421
17643,15.142
17644,17.319791666666667
17645,17.654
17646,19.54375
17647,22.759677419354837
17648,25.183333333333334
17649,14.301369863013699
17650,12.379166666666666
17651,18.814285714285713
17652,29.804761904761904
17653,11.468518518518518
17654,20.533333333333335
17655,16.639814814814816
17656,12.737272727272726
17657,11.353571428571428
17658,13.74090909090909
17659,17.757575757575758
17660,10.629268292682926
17661,14.72962962962963
17662,25.027083333333334
17663,11.527777777777779
17664,19.756043956043957
17665,15.657798165137615
17666,19.357894736842105
17667,14.749579831932772
17668,16.38684210526316
17669,16.54659090909091
17670,17.4992
17671,17.97962962962963
17672,16.88108108108108
17673,34.22678571428571
17674,16.28727272727273
17675,17.51
17676,14.380851063829788
17677,23.59
17678,10.030434782608696
17679,14.962068965517242
17680,20.757894736842104
17681,15.943971631205674
17682,19.085074626865673
17683,17.44736842105263
17684,15.86551724137931
17685,13.23409090909091
17686,11.428368794326241
17687,10.132846715328467
17688,10.245112781954887
17689,29.618367346938776
17690,15.628571428571428
17691,20.963793103448275
17692,16.76060606060606
17693,16.51
17694,14.209433962264152
17695,16.66
17696,14.473504273504274
17697,20.45
17698,20.23125
17699,17.6974358974359
17700,17.859859154929577
17701,16.164444444444445
17702,15.287628865979382
17703,18.941525423728812
17704,14.328947368421053
17705,19.934615384615384
17706,22.075757575757574
17707,21.392592592592592
17708,20.24098360655738
17709,16.543243243243243
17710,17.364864864864863
17711,15.87560975609756
17712,16.535714285714285
17713,13.923275862068966
17714,15.84
17715,29.2875
17716,5.096969696969697
17717,16.7025
17718,20.25
17719,18.613580246913582
17720,12.902409638554216
17721,11.752857142857144
17722,15.62741935483871
17723,22.354385964912282
17724,21.836486486486486
17725,21.77857142857143
17726,15.683050847457627
17727,15.601
17728,14.609756097560975
17729,10.840939597315437
17730,15.040625
17731,8.5525
17732,18.275
17733,9.495402298850575
17734,17.713541666666668
17735,14.8328125
17736,14.875657894736841
17737,17.721739130434784
17738,16.234234234234233
17739,14.797457627118645
17740,16.306944444444444
17741,18.373404255319148
17742,16.67127659574468
17743,17.927710843373493
17744,17.579310344827586
17745,12.186029411764705
17746,12.6875
17747,24.75072463768116
17748,16.244262295081967
17749,9.40639534883721
17750,12.188690476190477
17751,12.878205128205128
17752,11.839597315436242
17753,15.66058394160584
17754,15.705
17755,23.927777777777777
17756,9.92214765100671
17757,13.95632183908046
17758,15.293506493506493
17759,14.577777777777778
17760,15.964285714285714
17761,12.391566265060241
17762,13.542307692307693
17763,17.935294117647057
17764,26.93469387755102
17765,23.861290322580643
17766,10.454545454545455
17767,15.9875
17768,19.326666666666668
17769,13.46
17770,20.93764705882353
17771,20.028125
17772,19.37878787878788
17773,12.383177570093459
17774,16.413333333333334
17775,20.4125
17776,12.3875
17777,21.172289156626505
17778,9.78080808080808
17779,26.15070422535211
17780,10.915436241610738
17781,18.313
17782,13.693181818181818
17783,15.619626168224299
17784,9.435576923076923
17785,11.463684210526315
17786,17.5
17787,12.432098765432098
17788,14.18503937007874
17789,20.059574468085106
17790,20.6125
17791,17.2171875
17792,16.983333333333334
17793,16.73095238095238
17794,16.57663551401869
17795,16.5625
17796,20.4825
17797,16.856989247311827
17798,14.09032258064516
17799,18.660344827586208
17800,9.718478260869565
17801,14.333695652173914
17802,14.698387096774194
17803,16.875886524822697
17804,9.6375
17805,14.257142857142858
17806,8.729113924050633
17807,22.512149532710282
17808,18.53380281690141
17809,16.583870967741934
17810,14.985714285714286
17811,11.725454545454545
17812,14.353191489361702
17813,14.482608695652173
17814,21.558333333333334
17815,15.122727272727273
17816,21.59512195121951
17817,15.193150684931506
17818,11.12734375
17819,14.75
17820,11.54
17821,20.63448275862069
17822,15.176315789473684
17823,19.116666666666667
17824,13.711023622047245
17825,17.665853658536584
17826,13.693243243243243
17827,14.436936936936936
17828,7.599497487437186
17829,17.36
17830,15.625773195876288
17831,19.364556962025315
17832,23.87878787878788
17833,17.633644859813085
17834,16.01153846153846
17835,15.63953488372093
17836,19.4
17837,17.073170731707318
17838,15.486206896551725
17839,11.536
17840,18.78095238095238
17841,17.685365853658535
17842,15.894897959183673
17843,13.2375
17844,17.295348837209303
17845,18.48392857142857
17846,16.419047619047618
17847,19.441176470588236
17848,39.46190476190476
17849,17.74736842105263
17850,16.53953488372093
17851,13.5
17852,14.569642857142858
17853,13.388679245283019
17854,25.088679245283018
